URUNID;MIKTAR;FIRMAID;SEHIR;URUNTIPIID;SIPARISTARIHI;GELDIGITARIHI;TEDARIKSURESI
K688;120;T-0211;KOCAELİ;1;21 Ocak 2020 Salı;23 Ocak 2020 Perşembe;2
K389;120;T-060;TEKİRDAĞ;1;31 Ocak 2020 Cuma;3 Şubat 2020 Pazartesi;3
BY-OP02;120;T-018;İSTANBUL;0;10 Şubat 2020 Pazartesi;11 Şubat 2020 Salı;1
K9;120;T-060;TEKİRDAĞ;1;14 Şubat 2020 Cuma;18 Şubat 2020 Salı;4
K688;120;T-0211;KOCAELİ;1;26 Şubat 2020 Çarşamba;27 Şubat 2020 Perşembe;1
K688;120;T-0211;KOCAELİ;1;16 Mart 2020 Pazartesi;17 Mart 2020 Salı;1
K165;120;T-015;İSTANBUL;1;6 Mayıs 2020 Çarşamba;7 Mayıs 2020 Perşembe;1
K788;120;T-060;TEKİRDAĞ;1;5 Mayıs 2020 Salı;7 Mayıs 2020 Perşembe;2
K851;120;T-0136;İSTANBUL;1;7 Mayıs 2020 Perşembe;8 Mayıs 2020 Cuma;1
K788;120;T-060;TEKİRDAĞ;1;12 Mayıs 2020 Salı;13 Mayıs 2020 Çarşamba;1
K788;120;T-060;TEKİRDAĞ;1;20 Mayıs 2020 Çarşamba;21 Mayıs 2020 Perşembe;1
K688;120;T-0211;KOCAELİ;1;4 Haziran 2020 Perşembe;5 Haziran 2020 Cuma;1
K352;120;T22;TEKİRDAĞ;1;16 Temmuz 2020 Perşembe;20 Temmuz 2020 Pazartesi;4
K688;120;T-0211;KOCAELİ;1;11 Ağustos 2020 Salı;12 Ağustos 2020 Çarşamba;1
K9;120;T-060;TEKİRDAĞ;1;12 Ağustos 2020 Çarşamba;13 Ağustos 2020 Perşembe;1
K730;120;T-060;TEKİRDAĞ;1;18 Ağustos 2020 Salı;21 Ağustos 2020 Cuma;3
K389;120;T-060;TEKİRDAĞ;1;28 Ağustos 2020 Cuma;31 Ağustos 2020 Pazartesi;3
K256;120;T-060;TEKİRDAĞ;1;25 Ağustos 2020 Salı;28 Ağustos 2020 Cuma;3
K522;120;T-034;İSTANBUL;1;2 Eylül 2020 Çarşamba;3 Eylül 2020 Perşembe;1
K522;120;T-034;İSTANBUL;1;2 Eylül 2020 Çarşamba;3 Eylül 2020 Perşembe;1
K718;120;T-060;TEKİRDAĞ;1;8 Eylül 2020 Salı;10 Eylül 2020 Perşembe;2
K9;120;T-060;TEKİRDAĞ;1;7 Eylül 2020 Pazartesi;10 Eylül 2020 Perşembe;3
K9;120;T-060;TEKİRDAĞ;1;7 Eylül 2020 Pazartesi;9 Eylül 2020 Çarşamba;2
BY-OP02;120;T-018;İSTANBUL;0;11 Eylül 2020 Cuma;14 Eylül 2020 Pazartesi;3
BY-OP02;120;T-018;İSTANBUL;0;11 Eylül 2020 Cuma;18 Eylül 2020 Cuma;7
BY-OP02;120;T-018;İSTANBUL;0;16 Eylül 2020 Çarşamba;24 Eylül 2020 Perşembe;8
K389;120;T-060;TEKİRDAĞ;1;28 Eylül 2020 Pazartesi;29 Eylül 2020 Salı;1
K389;120;T-060;TEKİRDAĞ;1;19 Ekim 2020 Pazartesi;20 Ekim 2020 Salı;1
K1080;120;T-060;TEKİRDAĞ;1;9 Kasım 2020 Pazartesi;10 Kasım 2020 Salı;1
K597;120;T-0127;İSTANBUL;1;3 Kasım 2020 Salı;10 Kasım 2020 Salı;7
K165;120;T-015;İSTANBUL;1;1 Aralık 2020 Salı;2 Aralık 2020 Çarşamba;1
K389;120;T-060;TEKİRDAĞ;1;11 Aralık 2020 Cuma;14 Aralık 2020 Pazartesi;3
K1046;120;T-060;TEKİRDAĞ;1;24 Şubat 2021 Çarşamba;25 Şubat 2021 Perşembe;1
K727;120;T-0124;TEKİRDAĞ;1;24 Şubat 2021 Çarşamba;25 Şubat 2021 Perşembe;1
K389;120;T-060;TEKİRDAĞ;1;22 Mart 2021 Pazartesi;23 Mart 2021 Salı;1
K256;120;T-060;TEKİRDAĞ;1;26 Mart 2021 Cuma;29 Mart 2021 Pazartesi;3
K1061;120;T-0136;İSTANBUL;1;23 Mart 2021 Salı;30 Mart 2021 Salı;7
K390;120;T-0142;;1;6 Nisan 2021 Salı;7 Nisan 2021 Çarşamba;1
K9;120;T-0142;;1;7 Nisan 2021 Çarşamba;9 Nisan 2021 Cuma;2
BY-OP57;120;T-018;İSTANBUL;0;14 Nisan 2021 Çarşamba;15 Nisan 2021 Perşembe;1
BY-OP57;120;T-018;İSTANBUL;0;20 Nisan 2021 Salı;22 Nisan 2021 Perşembe;2
K58;120;T-015;İSTANBUL;1;26 Nisan 2021 Pazartesi;27 Nisan 2021 Salı;1
K389;120;T-0142;;1;29 Nisan 2021 Perşembe;30 Nisan 2021 Cuma;1
K413;120;T-060;TEKİRDAĞ;1;10 Haziran 2021 Perşembe;11 Haziran 2021 Cuma;1
K165;120;T-015;İSTANBUL;1;22 Haziran 2021 Salı;23 Haziran 2021 Çarşamba;1
K256;120;T-060;TEKİRDAĞ;1;2 Temmuz 2021 Cuma;5 Temmuz 2021 Pazartesi;3
K607;120;T-077;İSTANBUL;1;12 Temmuz 2021 Pazartesi;13 Temmuz 2021 Salı;1
K689;120;T-015;İSTANBUL;1;31 Temmuz 2021 Cumartesi;3 Ağustos 2021 Salı;3
K9;120;T-060;TEKİRDAĞ;1;13 Ağustos 2021 Cuma;17 Ağustos 2021 Salı;4
BY-OP57;120;T-018;İSTANBUL;0;20 Eylül 2021 Pazartesi;21 Eylül 2021 Salı;1
K787;120;T-060;TEKİRDAĞ;1;23 Eylül 2021 Perşembe;24 Eylül 2021 Cuma;1
K1091;120;T-0211;KOCAELİ;1;24 Eylül 2021 Cuma;30 Eylül 2021 Perşembe;6
K1046;120;T-060;TEKİRDAĞ;1;7 Ekim 2021 Perşembe;8 Ekim 2021 Cuma;1
K256;120;T-060;TEKİRDAĞ;1;11 Ekim 2021 Pazartesi;12 Ekim 2021 Salı;1
K165;120;T-015;İSTANBUL;1;8 Ekim 2021 Cuma;13 Ekim 2021 Çarşamba;5
K165;120;T-015;İSTANBUL;1;12 Ekim 2021 Salı;13 Ekim 2021 Çarşamba;1
K1046;120;T-060;TEKİRDAĞ;1;22 Ekim 2021 Cuma;25 Ekim 2021 Pazartesi;3
K325;120;T-060;TEKİRDAĞ;1;22 Ekim 2021 Cuma;25 Ekim 2021 Pazartesi;3
K1046;120;T-060;TEKİRDAĞ;1;8 Kasım 2021 Pazartesi;9 Kasım 2021 Salı;1
K165;120;T-015;İSTANBUL;1;8 Kasım 2021 Pazartesi;10 Kasım 2021 Çarşamba;2
K165;120;T-015;İSTANBUL;1;9 Kasım 2021 Salı;10 Kasım 2021 Çarşamba;1
K720;120;T-074;TEKİRDAĞ;1;29 Aralık 2021 Çarşamba;30 Aralık 2021 Perşembe;1
K1031;120;T-060;TEKİRDAĞ;1;25 Ocak 2022 Salı;27 Ocak 2022 Perşembe;2
K718;120;T-060;TEKİRDAĞ;1;14 Şubat 2022 Pazartesi;17 Şubat 2022 Perşembe;3
K1046;120;T-060;TEKİRDAĞ;1;21 Şubat 2022 Pazartesi;23 Şubat 2022 Çarşamba;2
K256;120;T-0142;;1;25 Mart 2022 Cuma;29 Mart 2022 Salı;4
K782;120;T-034;İSTANBUL;1;24 Mart 2022 Perşembe;25 Mart 2022 Cuma;1
K782;120;T-034;İSTANBUL;1;1 Nisan 2022 Cuma;2 Nisan 2022 Cumartesi;1
K727;120;T-0124;TEKİRDAĞ;1;11 Nisan 2022 Pazartesi;12 Nisan 2022 Salı;1
BY-OP57;120;T-018;İSTANBUL;0;18 Mayıs 2022 Çarşamba;20 Mayıs 2022 Cuma;2
K9;120;T-060;TEKİRDAĞ;1;20 Mayıs 2022 Cuma;23 Mayıs 2022 Pazartesi;3
BY-OP57;120;T-018;İSTANBUL;0;25 Mayıs 2022 Çarşamba;26 Mayıs 2022 Perşembe;1
K1004;120;T-0211;KOCAELİ;1;30 Mayıs 2022 Pazartesi;2 Haziran 2022 Perşembe;3
K9;120;T-060;TEKİRDAĞ;1;3 Haziran 2022 Cuma;7 Haziran 2022 Salı;4
K1046;120;T-060;TEKİRDAĞ;1;9 Haziran 2022 Perşembe;13 Haziran 2022 Pazartesi;4
K400;125;T22;TEKİRDAĞ;1;8 Ekim 2019 Salı;9 Ekim 2019 Çarşamba;1
K136;125;T22;TEKİRDAĞ;1;3 Haziran 2021 Perşembe;7 Haziran 2021 Pazartesi;4
K136;125;T22;TEKİRDAĞ;1;1 Aralık 2021 Çarşamba;2 Aralık 2021 Perşembe;1
K400;125;T22;TEKİRDAĞ;1;1 Aralık 2021 Çarşamba;2 Aralık 2021 Perşembe;1
K400;125;T22;TEKİRDAĞ;1;24 Aralık 2021 Cuma;28 Aralık 2021 Salı;4
K400;125;T22;TEKİRDAĞ;1;4 Şubat 2022 Cuma;5 Şubat 2022 Cumartesi;1
K601;130;T-077;İSTANBUL;1;26 Kasım 2019 Salı;27 Kasım 2019 Çarşamba;1
K342;130;T-0152;TEKİRDAĞ;1;25 Aralık 2019 Çarşamba;10 Ocak 2020 Cuma;16
K506;130;T-048;İSTANBUL;1;7 Şubat 2020 Cuma;13 Şubat 2020 Perşembe;6
K601;130;T-077;İSTANBUL;1;10 Mart 2020 Salı;11 Mart 2020 Çarşamba;1
K601;130;T-077;İSTANBUL;1;7 Mayıs 2020 Perşembe;11 Mayıs 2020 Pazartesi;4
K601;130;T-077;İSTANBUL;1;22 Ekim 2020 Perşembe;23 Ekim 2020 Cuma;1
K168;130;T-060;TEKİRDAĞ;1;27 Kasım 2020 Cuma;1 Aralık 2020 Salı;4
K478;130;T-0210;İSTANBUL;1;3 Mart 2021 Çarşamba;4 Mart 2021 Perşembe;1
K478;130;T-0210;İSTANBUL;1;3 Mayıs 2021 Pazartesi;20 Mayıs 2021 Perşembe;17
K601;130;T-077;İSTANBUL;1;20 Mayıs 2021 Perşembe;21 Mayıs 2021 Cuma;1
K168;130;T-060;TEKİRDAĞ;1;4 Mayıs 2021 Salı;27 Mayıs 2021 Perşembe;23
K168;130;T-060;TEKİRDAĞ;1;28 Haziran 2021 Pazartesi;29 Haziran 2021 Salı;1
K168;130;T-060;TEKİRDAĞ;1;2 Eylül 2021 Perşembe;3 Eylül 2021 Cuma;1
K168;130;T-060;TEKİRDAĞ;1;20 Eylül 2021 Pazartesi;23 Eylül 2021 Perşembe;3
K342;130;T-0152;TEKİRDAĞ;1;29 Eylül 2021 Çarşamba;7 Ekim 2021 Perşembe;8
K168;130;T-060;TEKİRDAĞ;1;12 Ekim 2021 Salı;15 Ekim 2021 Cuma;3
K168;130;T-060;TEKİRDAĞ;1;14 Ekim 2021 Perşembe;15 Ekim 2021 Cuma;1
K601;130;T-077;İSTANBUL;1;4 Kasım 2021 Perşembe;5 Kasım 2021 Cuma;1
K168;130;T-060;TEKİRDAĞ;1;16 Kasım 2021 Salı;17 Kasım 2021 Çarşamba;1
K168;130;T-060;TEKİRDAĞ;1;21 Aralık 2021 Salı;22 Aralık 2021 Çarşamba;1
K601;130;T-077;İSTANBUL;1;15 Şubat 2022 Salı;16 Şubat 2022 Çarşamba;1
K601;130;T-077;İSTANBUL;1;25 Nisan 2022 Pazartesi;26 Nisan 2022 Salı;1
K243;130;T-077;İSTANBUL;1;10 Mayıs 2022 Salı;11 Mayıs 2022 Çarşamba;1
K395;140;T-060;TEKİRDAĞ;1;8 Kasım 2019 Cuma;11 Kasım 2019 Pazartesi;3
K395;140;T-060;TEKİRDAĞ;1;28 Eylül 2020 Pazartesi;30 Eylül 2020 Çarşamba;2
K395;140;T-0142;;1;27 Nisan 2021 Salı;29 Nisan 2021 Perşembe;2
BY-834;140;T-034;İSTANBUL;0;24 Kasım 2021 Çarşamba;4 Aralık 2021 Cumartesi;10
K395;140;T-060;TEKİRDAĞ;1;17 Aralık 2021 Cuma;20 Aralık 2021 Pazartesi;3
K488;145;T-0211;KOCAELİ;1;16 Eylül 2019 Pazartesi;17 Eylül 2019 Salı;1
K1044;145;T-0211;KOCAELİ;1;7 Mart 2020 Cumartesi;9 Mart 2020 Pazartesi;2
K1044;145;T-0211;KOCAELİ;1;29 Mart 2022 Salı;30 Mart 2022 Çarşamba;1
K1022;150;T-0214;İSTANBUL;1;21 Haziran 2019 Cuma;24 Haziran 2019 Pazartesi;3
BY-849;150;T-034;İSTANBUL;0;21 Eylül 2019 Cumartesi;23 Eylül 2019 Pazartesi;2
BY-288;150;T-019;İSTANBUL;0;6 Nisan 2021 Salı;12 Nisan 2021 Pazartesi;6
K1010;150;T-0211;KOCAELİ;1;1 Temmuz 2021 Perşembe;8 Temmuz 2021 Perşembe;7
K765;150;T-060;TEKİRDAĞ;1;13 Aralık 2021 Pazartesi;24 Aralık 2021 Cuma;11
BY-455;150;T-019;İSTANBUL;0;26 Ocak 2022 Çarşamba;31 Ocak 2022 Pazartesi;5
K1010;175;T-0211;KOCAELİ;1;21 Ağustos 2019 Çarşamba;22 Ağustos 2019 Perşembe;1
K1010;175;T-0211;KOCAELİ;1;27 Eylül 2021 Pazartesi;28 Eylül 2021 Salı;1
K1010;175;T-0211;KOCAELİ;1;18 Kasım 2021 Perşembe;22 Kasım 2021 Pazartesi;4
K607;180;T-077;İSTANBUL;1;1 Temmuz 2019 Pazartesi;2 Temmuz 2019 Salı;1
K325;180;T-060;TEKİRDAĞ;1;12 Temmuz 2019 Cuma;16 Temmuz 2019 Salı;4
K607;180;T-077;İSTANBUL;1;6 Ocak 2020 Pazartesi;7 Ocak 2020 Salı;1
K325;180;T-060;TEKİRDAĞ;1;16 Ocak 2020 Perşembe;17 Ocak 2020 Cuma;1
K256;180;T-060;TEKİRDAĞ;1;28 Nisan 2020 Salı;29 Nisan 2020 Çarşamba;1
K256;180;T-060;TEKİRDAĞ;1;27 Ağustos 2020 Perşembe;31 Ağustos 2020 Pazartesi;4
K256;180;T-060;TEKİRDAĞ;1;8 Ekim 2020 Perşembe;9 Ekim 2020 Cuma;1
K325;180;T-060;TEKİRDAĞ;1;21 Ekim 2020 Çarşamba;23 Ekim 2020 Cuma;2
K325;180;T-060;TEKİRDAĞ;1;13 Kasım 2020 Cuma;16 Kasım 2020 Pazartesi;3
K325;180;T-060;TEKİRDAĞ;1;21 Aralık 2020 Pazartesi;22 Aralık 2020 Salı;1
K325;180;T-060;TEKİRDAĞ;1;14 Ocak 2021 Perşembe;18 Ocak 2021 Pazartesi;4
K607;180;T-077;İSTANBUL;1;20 Ocak 2021 Çarşamba;22 Ocak 2021 Cuma;2
BY-OP57;180;T-018;İSTANBUL;0;28 Ocak 2021 Perşembe;29 Ocak 2021 Cuma;1
K325;180;T-060;TEKİRDAĞ;1;26 Şubat 2021 Cuma;2 Mart 2021 Salı;4
K256;180;T-060;TEKİRDAĞ;1;9 Nisan 2021 Cuma;13 Nisan 2021 Salı;4
K256;180;T-060;TEKİRDAĞ;1;12 Nisan 2021 Pazartesi;13 Nisan 2021 Salı;1
K325;180;T-060;TEKİRDAĞ;1;12 Nisan 2021 Pazartesi;14 Nisan 2021 Çarşamba;2
K170;180;T22;TEKİRDAĞ;1;6 Mayıs 2021 Perşembe;7 Mayıs 2021 Cuma;1
BY-OP57;180;T-018;İSTANBUL;0;25 Mayıs 2021 Salı;27 Mayıs 2021 Perşembe;2
K325;180;T-060;TEKİRDAĞ;1;1 Haziran 2021 Salı;7 Haziran 2021 Pazartesi;6
K607;180;T-077;İSTANBUL;1;12 Temmuz 2021 Pazartesi;13 Temmuz 2021 Salı;1
K325;180;T-060;TEKİRDAĞ;1;20 Eylül 2021 Pazartesi;22 Eylül 2021 Çarşamba;2
K325;180;T-060;TEKİRDAĞ;1;18 Ekim 2021 Pazartesi;19 Ekim 2021 Salı;1
BY-OP57;180;T-018;İSTANBUL;0;2 Kasım 2021 Salı;3 Kasım 2021 Çarşamba;1
K325;180;T-060;TEKİRDAĞ;1;19 Kasım 2021 Cuma;23 Kasım 2021 Salı;4
K256;180;T-0142;;1;18 Ocak 2022 Salı;20 Ocak 2022 Perşembe;2
K325;180;T-060;TEKİRDAĞ;1;7 Şubat 2022 Pazartesi;8 Şubat 2022 Salı;1
K256;180;T-060;TEKİRDAĞ;1;15 Mart 2022 Salı;17 Mart 2022 Perşembe;2
K256;180;T-0142;;1;28 Mart 2022 Pazartesi;29 Mart 2022 Salı;1
K256;180;T-060;TEKİRDAĞ;1;14 Haziran 2022 Salı;17 Haziran 2022 Cuma;3
K240;200;T-077;İSTANBUL;1;14 Ekim 2019 Pazartesi;15 Ekim 2019 Salı;1
BY-455;200;T-019;İSTANBUL;0;7 Kasım 2019 Perşembe;8 Kasım 2019 Cuma;1
BY-157;200;T-019;İSTANBUL;0;7 Kasım 2019 Perşembe;8 Kasım 2019 Cuma;1
BY-721;200;T-015;İSTANBUL;0;26 Kasım 2019 Salı;27 Kasım 2019 Çarşamba;1
BY-347;200;T-015;İSTANBUL;0;3 Haziran 2020 Çarşamba;4 Haziran 2020 Perşembe;1
BY-721;200;T-015;İSTANBUL;0;30 Haziran 2020 Salı;1 Temmuz 2020 Çarşamba;1
K765;200;T-060;TEKİRDAĞ;1;8 Mart 2021 Pazartesi;9 Mart 2021 Salı;1
K853;200;T-0136;İSTANBUL;1;17 Haziran 2021 Perşembe;24 Haziran 2021 Perşembe;7
BY-496;200;T-019;İSTANBUL;0;20 Ağustos 2021 Cuma;23 Ağustos 2021 Pazartesi;3
K853;200;T-0136;İSTANBUL;1;9 Ekim 2021 Cumartesi;11 Ekim 2021 Pazartesi;2
K765;200;T-060;TEKİRDAĞ;1;15 Kasım 2021 Pazartesi;16 Kasım 2021 Salı;1
K628;240;T-015;İSTANBUL;1;21 Haziran 2019 Cuma;22 Haziran 2019 Cumartesi;1
K597;240;T-0127;İSTANBUL;1;22 Temmuz 2019 Pazartesi;26 Temmuz 2019 Cuma;4
K522;240;T-034;İSTANBUL;1;26 Temmuz 2019 Cuma;30 Temmuz 2019 Salı;4
K522;240;T-034;İSTANBUL;1;29 Temmuz 2019 Pazartesi;30 Temmuz 2019 Salı;1
K522;240;T-034;İSTANBUL;1;2 Ağustos 2019 Cuma;6 Ağustos 2019 Salı;4
K522;240;T-034;İSTANBUL;1;3 Temmuz 2019 Çarşamba;19 Ağustos 2019 Pazartesi;47
K1004;240;T-0211;KOCAELİ;1;6 Eylül 2019 Cuma;9 Eylül 2019 Pazartesi;3
K1004;240;T-0211;KOCAELİ;1;16 Eylül 2019 Pazartesi;17 Eylül 2019 Salı;1
K1004;240;T-0211;KOCAELİ;1;24 Ekim 2019 Perşembe;25 Ekim 2019 Cuma;1
K1004;240;T-0211;KOCAELİ;1;11 Kasım 2019 Pazartesi;12 Kasım 2019 Salı;1
K389;240;T-060;TEKİRDAĞ;1;16 Ocak 2020 Perşembe;17 Ocak 2020 Cuma;1
K1004;240;T-0211;KOCAELİ;1;22 Ocak 2020 Çarşamba;23 Ocak 2020 Perşembe;1
K1004;240;T-0211;KOCAELİ;1;26 Şubat 2020 Çarşamba;27 Şubat 2020 Perşembe;1
K389;240;T-060;TEKİRDAĞ;1;11 Mart 2020 Çarşamba;13 Mart 2020 Cuma;2
K1004;240;T-0211;KOCAELİ;1;11 Mayıs 2020 Pazartesi;12 Mayıs 2020 Salı;1
K857;240;T-0136;İSTANBUL;1;19 Haziran 2020 Cuma;24 Haziran 2020 Çarşamba;5
K1004;240;T-0211;KOCAELİ;1;13 Temmuz 2020 Pazartesi;14 Temmuz 2020 Salı;1
K389;240;T-060;TEKİRDAĞ;1;27 Ağustos 2020 Perşembe;31 Ağustos 2020 Pazartesi;4
K389;240;T-060;TEKİRDAĞ;1;2 Eylül 2020 Çarşamba;3 Eylül 2020 Perşembe;1
K1004;240;T-0211;KOCAELİ;1;23 Eylül 2020 Çarşamba;24 Eylül 2020 Perşembe;1
BY-OP02;240;T-018;İSTANBUL;0;28 Eylül 2020 Pazartesi;29 Eylül 2020 Salı;1
K9;240;T-060;TEKİRDAĞ;1;21 Ekim 2020 Çarşamba;23 Ekim 2020 Cuma;2
K9;240;T-060;TEKİRDAĞ;1;27 Ekim 2020 Salı;2 Kasım 2020 Pazartesi;6
K1004;240;T-0211;KOCAELİ;1;17 Kasım 2020 Salı;18 Kasım 2020 Çarşamba;1
K1004;240;T-0211;KOCAELİ;1;16 Aralık 2020 Çarşamba;17 Aralık 2020 Perşembe;1
K1004;240;T-0211;KOCAELİ;1;25 Ocak 2021 Pazartesi;26 Ocak 2021 Salı;1
K389;240;T-060;TEKİRDAĞ;1;15 Şubat 2021 Pazartesi;16 Şubat 2021 Salı;1
K727;240;T-0124;TEKİRDAĞ;1;22 Şubat 2021 Pazartesi;23 Şubat 2021 Salı;1
K1004;240;T-0211;KOCAELİ;1;1 Mart 2021 Pazartesi;2 Mart 2021 Salı;1
K256;240;T-060;TEKİRDAĞ;1;22 Mart 2021 Pazartesi;23 Mart 2021 Salı;1
K1004;240;T-0211;KOCAELİ;1;23 Mart 2021 Salı;24 Mart 2021 Çarşamba;1
K9;240;T-060;TEKİRDAĞ;1;23 Mart 2021 Salı;24 Mart 2021 Çarşamba;1
K390;240;T-0142;;1;6 Nisan 2021 Salı;7 Nisan 2021 Çarşamba;1
K389;240;T-0142;;1;6 Nisan 2021 Salı;7 Nisan 2021 Çarşamba;1
K389;240;T-0142;;1;12 Nisan 2021 Pazartesi;14 Nisan 2021 Çarşamba;2
K389;240;T-0142;;1;13 Nisan 2021 Salı;15 Nisan 2021 Perşembe;2
K1090;240;T-029;BURSA;1;15 Nisan 2021 Perşembe;16 Nisan 2021 Cuma;1
K9;240;T-0142;;1;21 Nisan 2021 Çarşamba;26 Nisan 2021 Pazartesi;5
K9;240;T-0142;;1;6 Mayıs 2021 Perşembe;7 Mayıs 2021 Cuma;1
K1004;240;T-0211;KOCAELİ;1;27 Mayıs 2021 Perşembe;28 Mayıs 2021 Cuma;1
K9;240;T-060;TEKİRDAĞ;1;11 Haziran 2021 Cuma;14 Haziran 2021 Pazartesi;3
K1004;240;T-0211;KOCAELİ;1;22 Haziran 2021 Salı;23 Haziran 2021 Çarşamba;1
K9;240;T-060;TEKİRDAĞ;1;22 Haziran 2021 Salı;23 Haziran 2021 Çarşamba;1
K470;240;T-0133;İSTANBUL;1;1 Temmuz 2021 Perşembe;2 Temmuz 2021 Cuma;1
K389;240;T-060;TEKİRDAĞ;1;12 Temmuz 2021 Pazartesi;13 Temmuz 2021 Salı;1
K1092;240;T-0211;KOCAELİ;1;13 Temmuz 2021 Salı;30 Temmuz 2021 Cuma;17
K1091;240;T-0211;KOCAELİ;1;4 Ağustos 2021 Çarşamba;5 Ağustos 2021 Perşembe;1
K9;240;T-060;TEKİRDAĞ;1;16 Ağustos 2021 Pazartesi;17 Ağustos 2021 Salı;1
K389;240;T-060;TEKİRDAĞ;1;3 Eylül 2021 Cuma;7 Eylül 2021 Salı;4
K1004;240;T-0211;KOCAELİ;1;11 Ekim 2021 Pazartesi;12 Ekim 2021 Salı;1
K165;240;T-015;İSTANBUL;1;2 Kasım 2021 Salı;3 Kasım 2021 Çarşamba;1
K597;240;T-0127;İSTANBUL;1;29 Kasım 2021 Pazartesi;30 Kasım 2021 Salı;1
K597;240;T-0127;İSTANBUL;1;9 Aralık 2021 Perşembe;10 Aralık 2021 Cuma;1
K1004;240;T-0211;KOCAELİ;1;21 Aralık 2021 Salı;22 Aralık 2021 Çarşamba;1
K1004;240;T-0211;KOCAELİ;1;1 Şubat 2022 Salı;2 Şubat 2022 Çarşamba;1
K1105;240;T-0127;İSTANBUL;1;25 Şubat 2022 Cuma;26 Şubat 2022 Cumartesi;1
K470;240;T-0133;İSTANBUL;1;7 Mart 2022 Pazartesi;8 Mart 2022 Salı;1
K1004;240;T-0211;KOCAELİ;1;8 Mart 2022 Salı;9 Mart 2022 Çarşamba;1
K470;240;T-0133;İSTANBUL;1;25 Nisan 2022 Pazartesi;27 Nisan 2022 Çarşamba;2
K389;240;T-060;TEKİRDAĞ;1;10 Mayıs 2022 Salı;11 Mayıs 2022 Çarşamba;1
