URUNID;MIKTAR;FIRMAID;SEHIR;URUNTIPIID;SIPARISTARIHI;GELDIGITARIHI;TEDARIKSURESI
K470;240;T-0133;İSTANBUL;1;23 Mayıs 2022 Pazartesi;24 Mayıs 2022 Salı;1
K389;240;T-060;TEKİRDAĞ;1;23 Mayıs 2022 Pazartesi;25 Mayıs 2022 Çarşamba;2
K203;250;T-038;İSTANBUL;1;13 Haziran 2019 Perşembe;17 Haziran 2019 Pazartesi;4
BY-849;250;T-034;İSTANBUL;0;9 Şubat 2021 Salı;10 Şubat 2021 Çarşamba;1
K1097;250;T-048;İSTANBUL;1;8 Temmuz 2021 Perşembe;3 Ağustos 2021 Salı;26
K243;260;T-077;İSTANBUL;1;24 Temmuz 2019 Çarşamba;31 Temmuz 2019 Çarşamba;7
K601;260;T-077;İSTANBUL;1;5 Eylül 2019 Perşembe;6 Eylül 2019 Cuma;1
K243;260;T-077;İSTANBUL;1;12 Kasım 2019 Salı;13 Kasım 2019 Çarşamba;1
K120;260;T-036;İSTANBUL;1;28 Kasım 2019 Perşembe;3 Aralık 2019 Salı;5
K243;260;T-077;İSTANBUL;1;7 Mayıs 2020 Perşembe;11 Mayıs 2020 Pazartesi;4
K342;260;T-0152;TEKİRDAĞ;1;8 Ekim 2020 Perşembe;9 Ekim 2020 Cuma;1
K1106;260;T-077;İSTANBUL;1;25 Ocak 2022 Salı;28 Ocak 2022 Cuma;3
K395;280;T-060;TEKİRDAĞ;1;28 Ocak 2021 Perşembe;1 Şubat 2021 Pazartesi;4
K395;280;T-060;TEKİRDAĞ;1;15 Mart 2021 Pazartesi;18 Mart 2021 Perşembe;3
K395;280;T-0142;;1;6 Nisan 2021 Salı;7 Nisan 2021 Çarşamba;1
K395;280;T-0142;;1;10 Mayıs 2021 Pazartesi;17 Mayıs 2021 Pazartesi;7
K395;280;T-060;TEKİRDAĞ;1;17 Haziran 2021 Perşembe;18 Haziran 2021 Cuma;1
K395;280;T-060;TEKİRDAĞ;1;30 Eylül 2021 Perşembe;1 Ekim 2021 Cuma;1
K395;280;T-060;TEKİRDAĞ;1;5 Ekim 2021 Salı;6 Ekim 2021 Çarşamba;1
K395;280;T-060;TEKİRDAĞ;1;21 Aralık 2021 Salı;22 Aralık 2021 Çarşamba;1
K395;280;T-060;TEKİRDAĞ;1;13 Ocak 2022 Perşembe;1 Şubat 2022 Salı;19
K1044;290;T-0211;KOCAELİ;1;8 Ekim 2020 Perşembe;9 Ekim 2020 Cuma;1
K1044;290;T-0211;KOCAELİ;1;15 Ekim 2020 Perşembe;16 Ekim 2020 Cuma;1
K1044;290;T-0211;KOCAELİ;1;27 Ekim 2020 Salı;30 Ekim 2020 Cuma;3
K1044;290;T-0211;KOCAELİ;1;1 Mart 2021 Pazartesi;2 Mart 2021 Salı;1
K607;300;T-077;İSTANBUL;1;24 Temmuz 2019 Çarşamba;5 Ağustos 2019 Pazartesi;12
BY-721;300;T-015;İSTANBUL;0;19 Ağustos 2019 Pazartesi;21 Ağustos 2019 Çarşamba;2
BY-707;300;T-015;İSTANBUL;0;19 Ağustos 2019 Pazartesi;21 Ağustos 2019 Çarşamba;2
BY-708;300;T-015;İSTANBUL;0;19 Ağustos 2019 Pazartesi;21 Ağustos 2019 Çarşamba;2
K607;300;T-077;İSTANBUL;1;12 Eylül 2019 Perşembe;13 Eylül 2019 Cuma;1
BY-287;300;T-015;İSTANBUL;0;12 Eylül 2019 Perşembe;13 Eylül 2019 Cuma;1
BY-287;300;T-015;İSTANBUL;0;12 Eylül 2019 Perşembe;17 Eylül 2019 Salı;5
K607;300;T-077;İSTANBUL;1;12 Kasım 2019 Salı;13 Kasım 2019 Çarşamba;1
K240;300;T-077;İSTANBUL;1;6 Ocak 2020 Pazartesi;7 Ocak 2020 Salı;1
K240;300;T-077;İSTANBUL;1;4 Şubat 2020 Salı;5 Şubat 2020 Çarşamba;1
K607;300;T-077;İSTANBUL;1;19 Mart 2020 Perşembe;20 Mart 2020 Cuma;1
BY-347;300;T-015;İSTANBUL;0;3 Nisan 2020 Cuma;9 Nisan 2020 Perşembe;6
K1053;300;T-0136;İSTANBUL;1;20 Temmuz 2020 Pazartesi;21 Temmuz 2020 Salı;1
K1053;300;T-0136;İSTANBUL;1;10 Ağustos 2020 Pazartesi;11 Ağustos 2020 Salı;1
K607;300;T-077;İSTANBUL;1;14 Eylül 2020 Pazartesi;16 Eylül 2020 Çarşamba;2
BY-496;300;T-019;İSTANBUL;0;16 Eylül 2020 Çarşamba;17 Eylül 2020 Perşembe;1
K607;300;T-077;İSTANBUL;1;22 Ekim 2020 Perşembe;23 Ekim 2020 Cuma;1
K607;300;T-077;İSTANBUL;1;8 Aralık 2020 Salı;9 Aralık 2020 Çarşamba;1
K256;300;T-060;TEKİRDAĞ;1;27 Ocak 2021 Çarşamba;29 Ocak 2021 Cuma;2
K256;300;T-060;TEKİRDAĞ;1;8 Şubat 2021 Pazartesi;11 Şubat 2021 Perşembe;3
K256;300;T-060;TEKİRDAĞ;1;8 Mart 2021 Pazartesi;9 Mart 2021 Salı;1
K607;300;T-077;İSTANBUL;1;9 Mart 2021 Salı;10 Mart 2021 Çarşamba;1
K1053;300;T-0136;İSTANBUL;1;23 Mart 2021 Salı;25 Mart 2021 Perşembe;2
K607;300;T-077;İSTANBUL;1;19 Nisan 2021 Pazartesi;20 Nisan 2021 Salı;1
BY-149;300;T-019;İSTANBUL;0;23 Nisan 2021 Cuma;26 Nisan 2021 Pazartesi;3
K256;300;T-060;TEKİRDAĞ;1;25 Mayıs 2021 Salı;27 Mayıs 2021 Perşembe;2
K256;300;T-060;TEKİRDAĞ;1;1 Haziran 2021 Salı;4 Haziran 2021 Cuma;3
K1010;300;T-0211;KOCAELİ;1;1 Temmuz 2021 Perşembe;6 Temmuz 2021 Salı;5
BY-287;300;T-015;İSTANBUL;0;1 Temmuz 2021 Perşembe;7 Temmuz 2021 Çarşamba;6
K256;300;T-060;TEKİRDAĞ;1;8 Temmuz 2021 Perşembe;9 Temmuz 2021 Cuma;1
K256;300;T-060;TEKİRDAĞ;1;27 Temmuz 2021 Salı;28 Temmuz 2021 Çarşamba;1
K256;300;T-060;TEKİRDAĞ;1;24 Eylül 2021 Cuma;28 Eylül 2021 Salı;4
K607;300;T-077;İSTANBUL;1;4 Ekim 2021 Pazartesi;5 Ekim 2021 Salı;1
K256;300;T-060;TEKİRDAĞ;1;18 Ekim 2021 Pazartesi;20 Ekim 2021 Çarşamba;2
K256;300;T-060;TEKİRDAĞ;1;21 Ekim 2021 Perşembe;22 Ekim 2021 Cuma;1
K607;300;T-077;İSTANBUL;1;8 Kasım 2021 Pazartesi;9 Kasım 2021 Salı;1
K256;300;T-060;TEKİRDAĞ;1;16 Aralık 2021 Perşembe;17 Aralık 2021 Cuma;1
K325;300;T-060;TEKİRDAĞ;1;21 Aralık 2021 Salı;22 Aralık 2021 Çarşamba;1
K256;300;T-060;TEKİRDAĞ;1;7 Şubat 2022 Pazartesi;8 Şubat 2022 Salı;1
K607;300;T-077;İSTANBUL;1;5 Nisan 2022 Salı;6 Nisan 2022 Çarşamba;1
K1061;320;T-0136;İSTANBUL;1;20 Temmuz 2020 Pazartesi;28 Temmuz 2020 Salı;8
K1061;320;T-0136;İSTANBUL;1;10 Ağustos 2020 Pazartesi;11 Ağustos 2020 Salı;1
K1010;325;T-0211;KOCAELİ;1;21 Ağustos 2019 Çarşamba;26 Ağustos 2019 Pazartesi;5
K1010;325;T-0211;KOCAELİ;1;27 Eylül 2021 Pazartesi;28 Eylül 2021 Salı;1
K1010;350;T-0211;KOCAELİ;1;9 Haziran 2022 Perşembe;10 Haziran 2022 Cuma;1
K788;360;T-060;TEKİRDAĞ;1;21 Haziran 2019 Cuma;24 Haziran 2019 Pazartesi;3
K788;360;T-060;TEKİRDAĞ;1;2 Temmuz 2019 Salı;4 Temmuz 2019 Perşembe;2
K522;360;T-034;İSTANBUL;1;3 Temmuz 2019 Çarşamba;5 Temmuz 2019 Cuma;2
K628;360;T-015;İSTANBUL;1;12 Temmuz 2019 Cuma;13 Temmuz 2019 Cumartesi;1
K522;360;T-034;İSTANBUL;1;9 Eylül 2019 Pazartesi;10 Eylül 2019 Salı;1
K352;360;T22;TEKİRDAĞ;1;20 Ocak 2020 Pazartesi;21 Ocak 2020 Salı;1
K851;360;T-0136;İSTANBUL;1;19 Haziran 2020 Cuma;23 Haziran 2020 Salı;4
K607;360;T-077;İSTANBUL;1;23 Temmuz 2020 Perşembe;24 Temmuz 2020 Cuma;1
K730;360;T-060;TEKİRDAĞ;1;28 Temmuz 2020 Salı;29 Temmuz 2020 Çarşamba;1
K730;360;T-060;TEKİRDAĞ;1;25 Ağustos 2020 Salı;27 Ağustos 2020 Perşembe;2
K522;360;T-034;İSTANBUL;1;2 Eylül 2020 Çarşamba;3 Eylül 2020 Perşembe;1
K389;360;T-060;TEKİRDAĞ;1;19 Kasım 2020 Perşembe;23 Kasım 2020 Pazartesi;4
K607;360;T-077;İSTANBUL;1;11 Ocak 2021 Pazartesi;12 Ocak 2021 Salı;1
K597;360;T-0127;İSTANBUL;1;5 Ocak 2021 Salı;12 Ocak 2021 Salı;7
K352;360;T22;TEKİRDAĞ;1;24 Mart 2021 Çarşamba;25 Mart 2021 Perşembe;1
K607;360;T-077;İSTANBUL;1;17 Mayıs 2021 Pazartesi;18 Mayıs 2021 Salı;1
K9;360;T-0142;;1;21 Mayıs 2021 Cuma;24 Mayıs 2021 Pazartesi;3
K389;360;T-060;TEKİRDAĞ;1;2 Eylül 2021 Perşembe;7 Eylül 2021 Salı;5
K9;360;T-060;TEKİRDAĞ;1;18 Kasım 2021 Perşembe;19 Kasım 2021 Cuma;1
K857;360;T-0136;İSTANBUL;1;9 Kasım 2021 Salı;15 Kasım 2021 Pazartesi;6
K352;360;T22;TEKİRDAĞ;1;1 Aralık 2021 Çarşamba;2 Aralık 2021 Perşembe;1
K1046;360;T-060;TEKİRDAĞ;1;21 Aralık 2021 Salı;22 Aralık 2021 Çarşamba;1
K607;360;T-077;İSTANBUL;1;14 Şubat 2022 Pazartesi;15 Şubat 2022 Salı;1
K9;360;T-060;TEKİRDAĞ;1;20 Mayıs 2022 Cuma;23 Mayıs 2022 Pazartesi;3
K1004;360;T-0211;KOCAELİ;1;30 Mayıs 2022 Pazartesi;31 Mayıs 2022 Salı;1
K243;390;T-077;İSTANBUL;1;1 Temmuz 2019 Pazartesi;2 Temmuz 2019 Salı;1
K243;390;T-077;İSTANBUL;1;27 Ağustos 2019 Salı;28 Ağustos 2019 Çarşamba;1
K243;390;T-077;İSTANBUL;1;14 Ekim 2019 Pazartesi;15 Ekim 2019 Salı;1
K243;390;T-077;İSTANBUL;1;2 Aralık 2019 Pazartesi;6 Aralık 2019 Cuma;4
K243;390;T-077;İSTANBUL;1;6 Ocak 2020 Pazartesi;7 Ocak 2020 Salı;1
K243;390;T-077;İSTANBUL;1;4 Şubat 2020 Salı;5 Şubat 2020 Çarşamba;1
K240;400;T-077;İSTANBUL;1;2 Aralık 2019 Pazartesi;3 Aralık 2019 Salı;1
K1010;400;T-0211;KOCAELİ;1;23 Kasım 2020 Pazartesi;24 Kasım 2020 Salı;1
K1010;400;T-0211;KOCAELİ;1;9 Haziran 2021 Çarşamba;10 Haziran 2021 Perşembe;1
K1053;400;T-0136;İSTANBUL;1;9 Ekim 2021 Cumartesi;11 Ekim 2021 Pazartesi;2
K853;400;T-0136;İSTANBUL;1;18 Ekim 2021 Pazartesi;19 Ekim 2021 Salı;1
K395;420;T-060;TEKİRDAĞ;1;5 Aralık 2019 Perşembe;6 Aralık 2019 Cuma;1
K607;420;T-077;İSTANBUL;1;17 Şubat 2020 Pazartesi;20 Şubat 2020 Perşembe;3
K607;420;T-077;İSTANBUL;1;22 Eylül 2020 Salı;23 Eylül 2020 Çarşamba;1
K1010;425;T-0211;KOCAELİ;1;27 Nisan 2021 Salı;28 Nisan 2021 Çarşamba;1
K1010;425;T-0211;KOCAELİ;1;9 Şubat 2022 Çarşamba;10 Şubat 2022 Perşembe;1
K1010;425;T-0211;KOCAELİ;1;26 Nisan 2022 Salı;9 Mayıs 2022 Pazartesi;13
K1010;450;T-0211;KOCAELİ;1;5 Mayıs 2021 Çarşamba;6 Mayıs 2021 Perşembe;1
K1010;450;T-0211;KOCAELİ;1;26 Ağustos 2021 Perşembe;1 Eylül 2021 Çarşamba;6
K1010;475;T-0211;KOCAELİ;1;15 Ekim 2021 Cuma;18 Ekim 2021 Pazartesi;3
K1010;475;T-0211;KOCAELİ;1;21 Şubat 2022 Pazartesi;22 Şubat 2022 Salı;1
K788;480;T-060;TEKİRDAĞ;1;3 Eylül 2019 Salı;4 Eylül 2019 Çarşamba;1
K597;480;T-0127;İSTANBUL;1;12 Kasım 2019 Salı;13 Kasım 2019 Çarşamba;1
K597;480;T-0127;İSTANBUL;1;25 Kasım 2019 Pazartesi;27 Kasım 2019 Çarşamba;2
K597;480;T-0127;İSTANBUL;1;10 Aralık 2019 Salı;12 Aralık 2019 Perşembe;2
K597;480;T-0127;İSTANBUL;1;20 Ocak 2020 Pazartesi;21 Ocak 2020 Salı;1
K857;480;T-0136;İSTANBUL;1;28 Eylül 2020 Pazartesi;29 Eylül 2020 Salı;1
K389;480;T-060;TEKİRDAĞ;1;15 Ekim 2020 Perşembe;16 Ekim 2020 Cuma;1
K389;480;T-060;TEKİRDAĞ;1;3 Aralık 2020 Perşembe;4 Aralık 2020 Cuma;1
K352;480;T22;TEKİRDAĞ;1;11 Ocak 2021 Pazartesi;12 Ocak 2021 Salı;1
K1061;480;T-0136;İSTANBUL;1;11 Ocak 2021 Pazartesi;27 Ocak 2021 Çarşamba;16
K389;480;T-060;TEKİRDAĞ;1;1 Haziran 2021 Salı;4 Haziran 2021 Cuma;3
K389;480;T-060;TEKİRDAĞ;1;1 Temmuz 2021 Perşembe;2 Temmuz 2021 Cuma;1
K9;480;T-060;TEKİRDAĞ;1;2 Ağustos 2021 Pazartesi;4 Ağustos 2021 Çarşamba;2
K522;480;T-034;İSTANBUL;1;24 Ağustos 2021 Salı;27 Ağustos 2021 Cuma;3
K9;480;T-060;TEKİRDAĞ;1;27 Eylül 2021 Pazartesi;28 Eylül 2021 Salı;1
K389;480;T-060;TEKİRDAĞ;1;5 Ekim 2021 Salı;6 Ekim 2021 Çarşamba;1
K1061;480;T-0136;İSTANBUL;1;9 Ekim 2021 Cumartesi;11 Ekim 2021 Pazartesi;2
K389;480;T-060;TEKİRDAĞ;1;18 Ekim 2021 Pazartesi;20 Ekim 2021 Çarşamba;2
K352;480;T22;TEKİRDAĞ;1;10 Aralık 2021 Cuma;13 Aralık 2021 Pazartesi;3
K9;480;T-060;TEKİRDAĞ;1;25 Ocak 2022 Salı;27 Ocak 2022 Perşembe;2
K9;480;T-060;TEKİRDAĞ;1;4 Şubat 2022 Cuma;7 Şubat 2022 Pazartesi;3
K389;480;T-060;TEKİRDAĞ;1;7 Şubat 2022 Pazartesi;8 Şubat 2022 Salı;1
K9;480;T-060;TEKİRDAĞ;1;4 Nisan 2022 Pazartesi;6 Nisan 2022 Çarşamba;2
K9;480;T-0142;;1;25 Nisan 2022 Pazartesi;26 Nisan 2022 Salı;1
K352;480;T22;TEKİRDAĞ;1;26 Nisan 2022 Salı;27 Nisan 2022 Çarşamba;1
K788;480;T-060;TEKİRDAĞ;1;12 Nisan 2022 Salı;9 Mayıs 2022 Pazartesi;27
K9;480;T-060;TEKİRDAĞ;1;10 Mayıs 2022 Salı;13 Mayıs 2022 Cuma;3
K9;480;T-060;TEKİRDAĞ;1;23 Mayıs 2022 Pazartesi;24 Mayıs 2022 Salı;1
K597;480;T-0127;İSTANBUL;1;27 Mayıs 2022 Cuma;30 Mayıs 2022 Pazartesi;3
K1010;500;T-0211;KOCAELİ;1;26 Temmuz 2019 Cuma;29 Temmuz 2019 Pazartesi;3
K1010;500;T-0211;KOCAELİ;1;7 Eylül 2019 Cumartesi;10 Eylül 2019 Salı;3
K1010;500;T-0211;KOCAELİ;1;14 Ekim 2019 Pazartesi;15 Ekim 2019 Salı;1
K1010;500;T-0211;KOCAELİ;1;8 Kasım 2019 Cuma;11 Kasım 2019 Pazartesi;3
K1010;500;T-0211;KOCAELİ;1;14 Ocak 2020 Salı;15 Ocak 2020 Çarşamba;1
K1010;500;T-0211;KOCAELİ;1;5 Mart 2020 Perşembe;6 Mart 2020 Cuma;1
K1010;500;T-0211;KOCAELİ;1;4 Haziran 2020 Perşembe;5 Haziran 2020 Cuma;1
K1010;500;T-0211;KOCAELİ;1;13 Temmuz 2020 Pazartesi;16 Temmuz 2020 Perşembe;3
K1010;500;T-0211;KOCAELİ;1;31 Ağustos 2020 Pazartesi;1 Eylül 2020 Salı;1
BY-496;500;T-019;İSTANBUL;0;16 Eylül 2020 Çarşamba;17 Eylül 2020 Perşembe;1
K1010;500;T-0211;KOCAELİ;1;18 Eylül 2020 Cuma;21 Eylül 2020 Pazartesi;3
K1010;500;T-0211;KOCAELİ;1;8 Ekim 2020 Perşembe;9 Ekim 2020 Cuma;1
K1010;500;T-0211;KOCAELİ;1;9 Kasım 2020 Pazartesi;10 Kasım 2020 Salı;1
K1010;500;T-0211;KOCAELİ;1;1 Aralık 2020 Salı;2 Aralık 2020 Çarşamba;1
K1010;500;T-0211;KOCAELİ;1;2 Şubat 2021 Salı;3 Şubat 2021 Çarşamba;1
K1010;500;T-0211;KOCAELİ;1;8 Mart 2021 Pazartesi;9 Mart 2021 Salı;1
K1010;500;T-0211;KOCAELİ;1;31 Mart 2021 Çarşamba;1 Nisan 2021 Perşembe;1
K1010;500;T-0211;KOCAELİ;1;8 Nisan 2021 Perşembe;9 Nisan 2021 Cuma;1
K1010;500;T-0211;KOCAELİ;1;20 Nisan 2021 Salı;21 Nisan 2021 Çarşamba;1
K1010;500;T-0211;KOCAELİ;1;17 Mayıs 2021 Pazartesi;18 Mayıs 2021 Salı;1
K1010;500;T-0211;KOCAELİ;1;27 Mayıs 2021 Perşembe;28 Mayıs 2021 Cuma;1
K1010;500;T-0211;KOCAELİ;1;1 Haziran 2021 Salı;2 Haziran 2021 Çarşamba;1
K1010;500;T-0211;KOCAELİ;1;15 Haziran 2021 Salı;16 Haziran 2021 Çarşamba;1
K1010;500;T-0211;KOCAELİ;1;25 Haziran 2021 Cuma;28 Haziran 2021 Pazartesi;3
BY-287;500;T-015;İSTANBUL;0;1 Temmuz 2021 Perşembe;6 Temmuz 2021 Salı;5
K1010;500;T-0211;KOCAELİ;1;6 Temmuz 2021 Salı;10 Temmuz 2021 Cumartesi;4
K1010;500;T-0211;KOCAELİ;1;13 Temmuz 2021 Salı;30 Temmuz 2021 Cuma;17
K1010;500;T-0211;KOCAELİ;1;13 Temmuz 2021 Salı;30 Temmuz 2021 Cuma;17
K1010;500;T-0211;KOCAELİ;1;19 Ağustos 2021 Perşembe;20 Ağustos 2021 Cuma;1
K1010;500;T-0211;KOCAELİ;1;6 Eylül 2021 Pazartesi;8 Eylül 2021 Çarşamba;2
K1010;500;T-0211;KOCAELİ;1;9 Eylül 2021 Perşembe;10 Eylül 2021 Cuma;1
K1010;500;T-0211;KOCAELİ;1;11 Ekim 2021 Pazartesi;12 Ekim 2021 Salı;1
K1010;500;T-0211;KOCAELİ;1;22 Ekim 2021 Cuma;25 Ekim 2021 Pazartesi;3
K1010;500;T-0211;KOCAELİ;1;8 Mart 2022 Salı;9 Mart 2022 Çarşamba;1
K243;520;T-077;İSTANBUL;1;24 Şubat 2020 Pazartesi;25 Şubat 2020 Salı;1
K1010;575;T-0211;KOCAELİ;1;27 Haziran 2019 Perşembe;28 Haziran 2019 Cuma;1
K1010;575;T-0211;KOCAELİ;1;26 Nisan 2022 Salı;27 Nisan 2022 Çarşamba;1
K1044;580;T-0211;KOCAELİ;1;3 Kasım 2020 Salı;4 Kasım 2020 Çarşamba;1
K522;600;T-034;İSTANBUL;1;11 Temmuz 2019 Perşembe;12 Temmuz 2019 Cuma;1
K788;600;T-060;TEKİRDAĞ;1;1 Kasım 2019 Cuma;5 Kasım 2019 Salı;4
K522;600;T-034;İSTANBUL;1;11 Ağustos 2020 Salı;14 Ağustos 2020 Cuma;3
BY-708;600;T-015;İSTANBUL;0;11 Mart 2021 Perşembe;12 Mart 2021 Cuma;1
BY-708;600;T-015;İSTANBUL;0;11 Mart 2021 Perşembe;27 Mart 2021 Cumartesi;16
BY-287;600;T-015;İSTANBUL;0;1 Temmuz 2021 Perşembe;8 Temmuz 2021 Perşembe;7
BY-287;600;T-015;İSTANBUL;0;7 Ekim 2021 Perşembe;9 Ekim 2021 Cumartesi;2
BY-287;600;T-015;İSTANBUL;0;8 Ekim 2021 Cuma;11 Ekim 2021 Pazartesi;3
K389;600;T-060;TEKİRDAĞ;1;21 Ekim 2021 Perşembe;23 Ekim 2021 Cumartesi;2
K1097;600;T-048;İSTANBUL;1;24 Eylül 2021 Cuma;17 Kasım 2021 Çarşamba;54
BY-287;600;T-015;İSTANBUL;0;4 Aralık 2021 Cumartesi;7 Aralık 2021 Salı;3
K256;600;T-060;TEKİRDAĞ;1;21 Aralık 2021 Salı;22 Aralık 2021 Çarşamba;1
K9;600;T-060;TEKİRDAĞ;1;21 Aralık 2021 Salı;22 Aralık 2021 Çarşamba;1
K1061;640;T-0136;İSTANBUL;1;30 Nisan 2021 Cuma;5 Mayıs 2021 Çarşamba;5
K1010;650;T-0211;KOCAELİ;1;9 Haziran 2022 Perşembe;10 Haziran 2022 Cuma;1
K788;720;T-060;TEKİRDAĞ;1;16 Temmuz 2019 Salı;17 Temmuz 2019 Çarşamba;1
K788;720;T-060;TEKİRDAĞ;1;26 Ağustos 2019 Pazartesi;28 Ağustos 2019 Çarşamba;2
K1010;825;T-0211;KOCAELİ;1;18 Kasım 2021 Perşembe;22 Kasım 2021 Pazartesi;4
K788;840;T-060;TEKİRDAĞ;1;28 Haziran 2019 Cuma;1 Temmuz 2019 Pazartesi;3
K788;840;T-060;TEKİRDAĞ;1;16 Aralık 2019 Pazartesi;17 Aralık 2019 Salı;1
K788;840;T-060;TEKİRDAĞ;1;16 Mart 2020 Pazartesi;18 Mart 2020 Çarşamba;2
K730;840;T-060;TEKİRDAĞ;1;18 Ağustos 2020 Salı;19 Ağustos 2020 Çarşamba;1
K788;840;T-060;TEKİRDAĞ;1;1 Eylül 2020 Salı;2 Eylül 2020 Çarşamba;1
K730;840;T-060;TEKİRDAĞ;1;17 Mart 2021 Çarşamba;18 Mart 2021 Perşembe;1
K522;840;T-034;İSTANBUL;1;4 Ekim 2021 Pazartesi;7 Ekim 2021 Perşembe;3
K1010;900;T-0211;KOCAELİ;1;29 Mart 2022 Salı;30 Mart 2022 Çarşamba;1
K669;920;T-0211;KOCAELİ;1;17 Kasım 2020 Salı;18 Kasım 2020 Çarşamba;1
K788;940;T-060;TEKİRDAĞ;1;1 Haziran 2021 Salı;4 Haziran 2021 Cuma;3
K452;950;T-029;BURSA;1;23 Temmuz 2020 Perşembe;24 Temmuz 2020 Cuma;1
K452;950;T-029;BURSA;1;8 Aralık 2021 Çarşamba;10 Aralık 2021 Cuma;2
K788;960;T-060;TEKİRDAĞ;1;16 Ocak 2020 Perşembe;17 Ocak 2020 Cuma;1
K788;960;T-060;TEKİRDAĞ;1;28 Ocak 2020 Salı;29 Ocak 2020 Çarşamba;1
K788;960;T-060;TEKİRDAĞ;1;4 Şubat 2021 Perşembe;5 Şubat 2021 Cuma;1
K730;960;T-0142;;1;20 Mayıs 2021 Perşembe;21 Mayıs 2021 Cuma;1
K522;960;T-034;İSTANBUL;1;14 Eylül 2021 Salı;15 Eylül 2021 Çarşamba;1
K730;960;T-060;TEKİRDAĞ;1;20 Eylül 2021 Pazartesi;24 Eylül 2021 Cuma;4
K788;960;T-060;TEKİRDAĞ;1;20 Eylül 2021 Pazartesi;24 Eylül 2021 Cuma;4
K1117;960;T-0211;KOCAELİ;1;12 Nisan 2022 Salı;13 Nisan 2022 Çarşamba;1
K407;964;T-0133;İSTANBUL;1;11 Ocak 2021 Pazartesi;12 Ocak 2021 Salı;1
